name,address,phone,longitude,latitude,place_id,business_status,google_maps_url
Lesson-01 Restaurants,"16th Stone Rd, Vattappara, Kerala 695028, India",+91 79079 94230,76.9466066,8.601507999999999,ChIJ5_Tpfiq5BTsRnIYLTK0m1Ks,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ5_Tpfiq5BTsRnIYLTK0m1Ks
Lia family restaurant,"Lia family restaurant, mullalavinmood, Aruvikkara, Kerala 695564, India",+91 81299 47578,77.0147515,8.5746349,ChIJKbGQOE63BTsRpUEogqjzQIk,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJKbGQOE63BTsRpUEogqjzQIk
LILLY'S VEGETABLES,"SHOP NO. 1, LILLYS VEGETABLES, Thirumala-Thrikkannapuram Rd, opp. ROASTERS CHICKEN, Trikkannapuram, P O, Aramada, Kunnapuzha, Thiruvananthapuram, Kerala 695032, India",+91 92079 21799,77.0001587,8.4832296,ChIJJynZdlK7BTsRyH0EvpbZEUY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJJynZdlK7BTsRyH0EvpbZEUY
Live 'N Like Restaurant,"Kerala 695541, India",,77.0438885,8.5922324,ChIJc05SEbi3BTsRWj6lDr_IIS0,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJc05SEbi3BTsRWj6lDr_IIS0
Live Chicken,"F26Q+F8C, Madanpara Rd, Valiyarthala, Kerala 695528, India",,77.0382573,8.461193399999999,ChIJBaYujC-xBTsR7tGPxcRJevU,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJBaYujC-xBTsR7tGPxcRJevU
Loaded,"Upper Meridian Rd, Junction, Kuravankonam, Thiruvananthapuram, Kerala 695003, India",+91 85906 60960,76.9524892,8.5241762,ChIJ3YTPEAC7BTsRfziiFyPXfwg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ3YTPEAC7BTsRfziiFyPXfwg
Loaded Arabia,"Loaded Arabia, Old Karakkamandapam, p.o, Nemom, Thiruvananthapuram, Kerala 695020, India",+91 95449 84146,76.9945503,8.461297199999999,ChIJrwSeRAC7BTsRPsZK8CBr-9U,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJrwSeRAC7BTsRPsZK8CBr-9U
Lobster Pot Seafood Restaurant,"Kovalam, Thiruvananthapuram, Kerala 695527, India",+91 86060 62477,76.97361149999999,8.3982985,ChIJccq9mgelBTsRzxN77wvQWsc,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJccq9mgelBTsRzxN77wvQWsc
LOCOMOMO,"LOCOMOMO Food Cart, J K Auditorium, Venjarammoodu Road, near Rajakumari Silks ops, Pothencode, Thiruvananthapuram, Kerala 695584, India",+91 85474 72738,76.8998038,8.6221278,ChIJcSP4NFbBBTsR2Y6kWQ7RcQ0,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJcSP4NFbBBTsR2Y6kWQ7RcQ0
Longtime,"A 23, Jawahar Nagar, Sasthamangalam, Thiruvananthapuram, Kerala 695003, India",+91 98958 05888,76.9686772,8.5166085,ChIJj2PWi9i7BTsRjZvdcHUcyFE,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJj2PWi9i7BTsRjZvdcHUcyFE
LORDS RESTAURANT,"Sreekaryam - Kulathoor Rd, Ambady Nagar, Thiruvananthapuram, Kerala 695017, India",+91 62350 10155,76.90654789999999,8.547716,ChIJrbG818e-BTsRs3TrLQXAf1U,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJrbG818e-BTsRs3TrLQXAf1U
Lunch Box Medical college,"1st Floor, T.C 6/1367, Bhagavathy Plaza Pongummoodu Medical College, PO, Pongumoodu, Thiruvananthapuram, Kerala 695011, India",+91 22 5062 9448,76.9257545,8.5383067,ChIJ0feWk4y5BTsR7t03wPh6DIE,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ0feWk4y5BTsR7t03wPh6DIE
"Luv Cut Let, Sreekaryam","Snackmosphere, TC 4, Ground floor, Thakshasila, 2383(3, CET Road, PO, Pangappara, Thiruvananthapuram, Kerala 695581, India",+91 90748 72059,76.9063999,8.547674899999999,ChIJCwIqZBC_BTsR0VrKC355Fsc,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJCwIqZBC_BTsR0VrKC355Fsc
M Food by Cauldron,"FXWJ+V88, Poojappura Main Rd, Poojapura, Thiruvananthapuram, Kerala 695012, India",+91 79074 04804,76.97618229999999,8.4944264,ChIJnZP2cAC7BTsRzH0YrtvQ1j8,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJnZP2cAC7BTsRzH0YrtvQ1j8
M S Hotel,"G2GR+6CV Temple, Junction, Vilappilsala, Vilappil, Kerala 695573, India",+91 97447 34473,77.041044,8.525611,ChIJJUlfWcywBTsRcIb4SMxu-M4,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJJUlfWcywBTsRcIb4SMxu-M4
M.C.Fast Food,"Monvila, P.O, Kulathoor, Thiruvananthapuram, Kerala 695583, India",+91 95679 35235,76.8948125,8.5438125,ChIJ0SihYJW-BTsRLxqX-AVS9qg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ0SihYJW-BTsRLxqX-AVS9qg
M.R HOTEL,"F2RM+J4P, Thirumala Peyad Malayinkeezhu Rd, Palottuvila, Malayinkeezh, Kerala 695571, India",+91 94477 71792,77.0328176,8.4915825,ChIJmRjvvYywBTsReiJb9oPDg5I,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJmRjvvYywBTsReiJb9oPDg5I
M.S.N. Hotel and Fast Food,"Kurisadi Road, Manvila, Sreekariyam - Kazhakuttam Rd, Ambady Nagar, Thiruvananthapuram, Kerala 695016, India",+91 96563 87103,76.90425929999999,8.5463801,ChIJb0O-m8e-BTsRNpwAawI-JmQ,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJb0O-m8e-BTsRNpwAawI-JmQ
M.S.No.1 Chat center,"GVHP+P5V, Thiruvananthapuram Byp, Karimanal, Kulathoor, Thiruvananthapuram, Kerala 695583, India",,76.8854218,8.529449300000001,ChIJp7bUEJG_BTsRl1a-NRUPQmo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJp7bUEJG_BTsRl1a-NRUPQmo
MAA Hotel,"F22M+47Q, near Vidhyasagar, Naruvamoodu, Pallichal, Kerala 695528, India",,77.03322519999999,8.4503325,ChIJv-cBcluxBTsRekXf7pgS6GM,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJv-cBcluxBTsRekXf7pgS6GM
Maangadans Fish Mart,"Gurupadam Complex , Kuzhivila Junction , Near, Post Office, Karimanal, Thiruvananthapuram, Kerala 695583, India",+91 94959 37777,76.8912684,8.5241425,ChIJzZsAtSC_BTsRRqEYT2Odi54,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJzZsAtSC_BTsRRqEYT2Odi54
Maaris DOSA PLAZA,"HWFG+75J, Society Junction, Powdikonam, Thiruvananthapuram, Uliyazhathura, Kerala 695588, India",,76.92538569999999,8.573224399999999,ChIJhXPABgC5BTsRV8TNybCKBdk,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJhXPABgC5BTsRV8TNybCKBdk
Mabroog RESTAURANT,"Elankathu Nagar, Valiyavila, Thiruvananthapuram, Kerala 695006, India",,76.9984656,8.506839099999999,ChIJOwnQoxK6BTsRfNSGH3kI7Z4,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJOwnQoxK6BTsRfNSGH3kI7Z4
Mabrooq hotel,"FXPM+P9J, Mudavanmugal, Kesari Nagar, Poojapura, Thiruvananthapuram, Kerala 695012, India",,76.9834063,8.4868697,ChIJp1xLFgC7BTsRc_KE5gHh_Q0,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJp1xLFgC7BTsRc_KE5gHh_Q0
Macanio Resto Cafe,"CPT Junction, CPT, Nettayam, Thiruvananthapuram, Kerala 695013, India",+91 99955 16270,76.9908749,8.5356215,ChIJTyYaWie5BTsRNEGk_5-Z1Yo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJTyYaWie5BTsRNEGk_5-Z1Yo
MACHAN'S THATTUKADA,"SHOP NO 1, MACHANS THATTUKADA, KANNAMMOOLA ROAD, opp. ST THOMAS CHURCH, Kumarapuram, Thiruvananthapuram, Kerala 695011, India",+91 99471 44966,76.9283118,8.5174927,ChIJc2asiDm7BTsRbp_ELjSsCx8,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJc2asiDm7BTsRbp_ELjSsCx8
Mackaachi's Payasakada മക്കാച്ചിയുടെ പായസക്കട,"GX9C+5WQ, Jawahar Nagar, Sasthamangalam, Thiruvananthapuram, Kerala 695010, India",+91 96451 47158,76.9723602,8.5179219,ChIJjWBeVAC7BTsRbNZqCTie40c,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJjWBeVAC7BTsRbNZqCTie40c
Madhu chapati corner,"FXJ9+37W, Thaliyal Rd, Karamana, Thiruvananthapuram, Kerala 695002, India",+91 94964 43244,76.96821179999999,8.480237899999999,ChIJ2x3r2Eu7BTsRkMKQ1kRtOPA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ2x3r2Eu7BTsRkMKQ1kRtOPA
Madhu's Kitchen,"Tennis Club Enclave Rd, Kowdiar, Thiruvananthapuram, Kerala 695003, India",+91 70125 58560,76.96167799999999,8.5191125,ChIJX7gO27q7BTsRZd-yxvuaMtw,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJX7gO27q7BTsRZd-yxvuaMtw
Madhuvan,"SMRA 86, Hospital Rd, Sasthamangalam, Thiruvananthapuram, Kerala 695010, India",+91 73060 71741,76.97534259999999,8.5125274,ChIJM__e_ZO7BTsRo1opEy4KpO0,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJM__e_ZO7BTsRo1opEy4KpO0
MADINAH BIRIYANI HOTEL,"Sewage Farm, Valiyathura, Thiruvananthapuram, Kerala 695008, India",+91 70124 75140,76.9322282,8.4676346,ChIJ152RQAC7BTsR8MeO7WO9ctE,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ152RQAC7BTsR8MeO7WO9ctE
Madras Majestic 1963,"opp. MLA Hostel, University of Kerala Senate House Campus, Palayam, Thiruvananthapuram, Kerala 695034, India",+91 79949 61963,76.9498133,8.5036001,ChIJ3Va7X4e7BTsRj8iXLas4xKc,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ3Va7X4e7BTsRj8iXLas4xKc
Maggi meets momos,"GWCJ+Q34, M G College Rd, Sree Nagar, Kesavadasapuram, Thiruvananthapuram, Kerala 695004, India",,76.9302026,8.5218962,ChIJj2UbJAC5BTsRSAoKa1B0cJI,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJj2UbJAC5BTsRSAoKa1B0cJI
MAGIC KITCHEN,"G254+WRC, കുണ്ടമൺകടവ്, Peyad, Kerala 695573, India",,77.0070159,8.5098074,ChIJGxG1OQC7BTsRUWJXCN_3S_c,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJGxG1OQC7BTsRUWJXCN_3S_c
Magic Momos,"Thampuranmukku, Kulathoor, Thiruvananthapuram, Kerala 695583, India",+91 97782 77878,76.8854988,8.5294302,ChIJsVlSnDC_BTsRgrpzaMl4y7k,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJsVlSnDC_BTsRgrpzaMl4y7k
Mahadeva Hotel,"near, G2CQ+VMH, police, Vilappilsala, Vilappil, Kerala 695573, India",,77.0392385,8.5221912,ChIJ3YqnYQCxBTsRrxSarO81_mg,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJ3YqnYQCxBTsRrxSarO81_mg
Mahadevan Lucky Centre,"Mahadevan Lucky Centre, Alathara, Aakkulam, Thiruvananthapuram, Kerala 695017, India",+91 94460 07015,76.90431149999999,8.5344295,ChIJcbxggRq_BTsRAD429JObfK0,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJcbxggRq_BTsRAD429JObfK0
Mahalekshmi Hotel,"CXPH+MQV, Palappooru, Thiruvananthapuram, Kerala 695522, India",,76.97940849999999,8.436739,ChIJ9ZlqSQClBTsRvmuJ4JvvB0o,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ9ZlqSQClBTsRvmuJ4JvvB0o
Maideen Restaurant and Thattukada,"Keltron Junction, Karakulam, Thiruvananthapuram, Kerala 695564, India",+91 98954 70507,76.98990189999999,8.5695225,ChIJM5fS5Ou5BTsRB62mpBGU2Eo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJM5fS5Ou5BTsRB62mpBGU2Eo
Majeedikkante Mutton Kada,"HXPW+X4W, 10nth mile stone - mulamukku - venkode - vattappara Rd, Azhicode, Kerala 695541, India",,76.9953275,8.5875057,ChIJh4dRNQC5BTsR95W2zaW2auc,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJh4dRNQC5BTsR95W2zaW2auc
Major Fast food,"Ambalathunada, Mukkola, Nullinada, Thiruvananthapuram, Kerala 695043, India",,76.9498525,8.5567286,ChIJpfjtDci5BTsRB3qh2ZewEdI,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJpfjtDci5BTsRB3qh2ZewEdI
Makkani,"Sreekariyam - Pothencode Rd, Pothencode, Kerala 695584, India",,76.8970252,8.6153341,ChIJ9_-TJqLABTsRHSebi0_BNMA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ9_-TJqLABTsRHSebi0_BNMA
Malabar BitEs,"GWCH+6PV Medical College Junction, Chalakkuzhi, Thiruvananthapuram, Kerala 695033, India",+91 95671 94354,76.9293101,8.5206147,ChIJy4CptEO7BTsRLNTSoyqMRmg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJy4CptEO7BTsRLNTSoyqMRmg
Malabar Bites,"Kowdiar, Residents Association, C Ln, Kuravankonam, Thiruvananthapuram, Kerala 695003, India",+91 79 4710 9248,76.9558409,8.5234801,ChIJ48QVjaq7BTsRAmOXrRJyyAg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ48QVjaq7BTsRAmOXrRJyyAg
MALABAR BITES RESTAURANT,"Kumarapuram Rd, Krishna Vihar, Kumarapuram, Thiruvanthapuram, Thiruvananthapuram, Kerala 695011, India",+91 85907 25556,76.925232,8.5142212,ChIJZTsldUW7BTsRhR0rPvHFnwE,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJZTsldUW7BTsRhR0rPvHFnwE
Malabar Box,"Arappura Elipode Rd, PTP Nagar, Arappuramukku, Thiruvananthapuram, Kerala 695006, India",+91 82969 13991,76.9929319,8.5096128,ChIJeXcS3sO7BTsRdWF5xUIGXQI,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJeXcS3sO7BTsRdWF5xUIGXQI
Malabar express thattukada,"35/399-2, Valiyathura - Muttathara Rd, Sewage Farm, Vallakkadavu, Thiruvananthapuram, Kerala 695008, India",+91 94472 36439,76.9329166,8.4679058,ChIJmwg04OO7BTsRNSnYimjsBVw,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJmwg04OO7BTsRNSnYimjsBVw
Malabar Express Thattukada,"FW9M+557, Valiyathura - Muttathara Rd, Sewage Farm, Vallakkadavu, Thiruvananthapuram, Kerala 695008, India",+91 95674 66074,76.9328725,8.467934,ChIJkZ2_CAC7BTsRiRPstoUiX3k,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJkZ2_CAC7BTsRiRPstoUiX3k
MALABAR FAMILY RESTAURANT,"Peyad, Kerala 695573, India",,77.025413,8.5092301,ChIJS5pArb2wBTsR8kUpgoE22Qg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJS5pArb2wBTsR8kUpgoE22Qg
Malabar fastfood,"FWF9+RWP, Vallakkadavu, Thiruvananthapuram, Kerala 695008, India",,76.91982279999999,8.4745898,ChIJa9kyKGa7BTsRtLKNhatNs7k,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJa9kyKGa7BTsRtLKNhatNs7k
Malabar Hotel,"FX87+VHJ, Kalady, Thaliyal, Thiruvananthapuram, Kerala 695002, India",+91 90370 37910,76.96389649999999,8.4672197,ChIJre3ilrm7BTsRujsv5ZUh5Hg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJre3ilrm7BTsRujsv5ZUh5Hg
Malabar hotel,"FWW5+959, Palayam Airport Rd, Vettukadu, Thiruvananthapuram, Kerala 695007, India",,76.90801139999999,8.4959297,ChIJj8HRMQC9BTsRVV_wN7cAnro,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJj8HRMQC9BTsRVV_wN7cAnro
Malabar Hotel,"GX4C+P3V, Kochar Rd, Road, Althara Nagar, Edapazhanji, Thiruvananthapuram, Kerala 695010, India",+91 95673 64111,76.9697169,8.5059551,ChIJaTtnPMS7BTsRGLz_4iGCmLc,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJaTtnPMS7BTsRGLz_4iGCmLc
Malabar Kitchen,"MalabaR Kitchen, opp. to Police Station, Aakkulam, Thiruvananthapuram, Kerala 695011, India",,76.92956509999999,8.5214343,ChIJ-wyDzfy7BTsRMt55611J69c,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ-wyDzfy7BTsRMt55611J69c
Malabar Qissa,"Technovalley, NH 66, near UST global campus, Kulathoor, Thiruvananthapuram, Kerala 695583, India",+91 75949 43666,76.8808973,8.5358662,ChIJP_PWzAK_BTsRibpn8sMriRs,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJP_PWzAK_BTsRibpn8sMriRs
Malabar Tea Shop,"GWWV+9W4, Nalanchira, Paruthippara, Thiruvananthapuram, Kerala 695015, India",,76.944849,8.5459222,ChIJQc43TwC5BTsRFMMOJgD0LxQ,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJQc43TwC5BTsRFMMOJgD0LxQ
Malibu Club cafe,"By pass road, opposite to Infosys Medanada, Kulathoor, Thiruvananthapuram, Kerala 695583, India",+91 73566 70157,76.8824858,8.5328169,ChIJpS98GNK_BTsR1bAZhC9MQjA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJpS98GNK_BTsR1bAZhC9MQjA
Mallu Singh's Dhaba,"Peyad-Cherukode Rd, Vilappil, Thiruvananthapuram, Kerala 695573, India",+91 96331 33320,77.0310512,8.5154779,ChIJ1-cWXYmxBTsRpEU6mLT1aVs,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ1-cWXYmxBTsRpEU6mLT1aVs
Mammathalinte Chaaya Kada,"CXR5+685, Pachalloor Punkulam Rd, Pachalloor, Thiruvananthapuram, Kerala 695027, India",,76.95830819999999,8.440472999999999,ChIJtwzj-Rq7BTsRdaGagO0bbrQ,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJtwzj-Rq7BTsRdaGagO0bbrQ
Mammus Fast Food,"near KIMS Health, Vattiyoorkavu, Thiruvananthapuram, Kerala 695013, India",+91 98479 49432,76.9875158,8.523808299999999,ChIJZQGvcPW5BTsRLf_C9MFsnS8,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJZQGvcPW5BTsRLf_C9MFsnS8
Manakeesh Arabian Grills,"Sainik School Kazhakootam, Amballoor, Chanthavila, Kerala 695585, India",+91 97786 08660,76.8760465,8.5874581,ChIJq4tSvPG_BTsRMUhB3utIUpI,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJq4tSvPG_BTsRMUhB3utIUpI
MANARD FOODS,"Surya Rd, opposite Pereppadans gold park, Pazhavadi, Nedumangad, Kerala 695541, India",,77.003908,8.6040903,ChIJ9Qe1ZBG5BTsR4M6tv9ueeuw,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ9Qe1ZBG5BTsR4M6tv9ueeuw
Manchatti Restaurant,"Pipinmoodu Jct, Pipinmoodu, Thiruvananthapuram, Kerala 695010, India",+91 95398 69393,76.9721217,8.5190054,ChIJN5PTJLe7BTsRyRXhgHgCFUU,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJN5PTJLe7BTsRyRXhgHgCFUU
Manchattiyile Pazhamkanji Kada,"FW9M+52G S/9848, Park, Priyadarsini Nagar, Vallakkadavu, Thiruvananthapuram, Kerala 695008, India",,76.932445,8.4678712,ChIJfWXUSQC7BTsRByZQG3GK0Mc,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJfWXUSQC7BTsRByZQG3GK0Mc
MANDAL TEA SHOP,"MANDAL BUILDING, Kaakkamoola - Poonkulam Rd, Kerala 695042, India",+91 89679 88121,77.0006192,8.4262158,ChIJv2D9M1WlBTsRaSMCUDOX2bY,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJv2D9M1WlBTsRaSMCUDOX2bY
Mandhi and Grills,"FWW2+334, Veli Sanghumugham Rd, Balanagar, Vettukadu, Thiruvananthapuram, Kerala 69502, India",,76.9002095,8.4951371,ChIJ_5J6SgC9BTsRVAb7OJ0kWS0,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ_5J6SgC9BTsRVAb7OJ0kWS0
MANDI MANZIL,"Mettukada, juction, Thiruvananthapuram, Kerala 695014, India",+91 95440 22055,76.9586281,8.490492,ChIJDYS60Hi7BTsRc1rNKecpS-k,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJDYS60Hi7BTsRc1rNKecpS-k
MANDI MANZIL,"Service Rd, Technopark Campus, Kazhakkoottam, Thiruvananthapuram, Kerala 695583, India",+91 85920 22055,76.8775046,8.5514618,ChIJLaBZuNq_BTsRZfkAx34r474,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJLaBZuNq_BTsRZfkAx34r474
Mandi Manzil,"Thripadappuram Rd, Ambalathinkara, Thiruvananthapuram, Kerala 695582, India",,76.8795655,8.5650846,ChIJDTFiYAC_BTsRogedMMQsktw,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJDTFiYAC_BTsRogedMMQsktw
MANDI MANZIL ULLOOR,"Medical College Ulloor Rd, P T Chacko Nagar, Ulloor, Thiruvananthapuram, Kerala 695011, India",+91 85890 22055,76.93066139999999,8.529581799999999,ChIJ-2EMSXW5BTsRX8_X61PcyxQ,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ-2EMSXW5BTsRX8_X61PcyxQ
Mangattukadavu Nadan Thattukada,"F2X4+H8V, Mangattukadavu Thirumala Rd, Mangattukadavu, Perukavu, Kerala 695573, India",,77.00578999999999,8.498994999999999,ChIJd8K46W67BTsRyL6LWU2c5_E,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJd8K46W67BTsRyL6LWU2c5_E
Mani Hotel,"C25P+M86, Vizhinjam - Balaramapuram Rd, Mangalathukonam, Venganoor, Kerala 695501, India",,77.03575599999999,8.4091502,ChIJG1cH3aKvBTsRfiGAU9eE-cs,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJG1cH3aKvBTsRfiGAU9eE-cs
Mani Mess,"TC 40, 540, 3rd Puthen St, near mani fashion jewellwers, Muttathara, Thiruvananthapuram, Kerala 695009, India",+91 94477 05775,76.94412899999999,8.4774239,ChIJu8JYeAu7BTsRYp-Ry33gnvo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJu8JYeAu7BTsRYp-Ry33gnvo
Manikkal Restaurant,"HXGW+2P3, Azhikode, Azhicode Junction, Azhicode, Kerala 695564, India",+91 97449 66572,76.99679259999999,8.575020199999999,ChIJjbU8k6e5BTsRJEv53Tejaig,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJjbU8k6e5BTsRJEv53Tejaig
MANITHATTU thattukada,"CX2F+P84, GV Raja Rd, Kovalam, Thiruvananthapuram, Kerala 695527, India",,76.9733292,8.401764199999999,ChIJF1qyermlBTsRqO7JBj0htTU,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJF1qyermlBTsRqO7JBj0htTU
Manna masala dhosha verity,"C2FF+R2J, Kalliyoor, Kerala 695042, India",,77.0225337,8.4246196,ChIJ4bgbbQCvBTsRMNjBo7Lb5Go,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJ4bgbbQCvBTsRMNjBo7Lb5Go
Manna masala dosa variety,"C2FF+W22, Pallichal Punnamoodu Rd, Vedivachankoil, Pallichal, Kerala 695501, India",,77.0225133,8.424767200000002,ChIJxRzYWACvBTsRYwpodGQpof0,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJxRzYWACvBTsRYwpodGQpof0
Mannamkonam,"GXR5+GPC, Durga Nagar, Peroorkada, Thiruvananthapuram, Kerala 695005, India",,76.9592651,8.541303899999999,ChIJ239gWQC5BTsRxVP2VdexTu0,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ239gWQC5BTsRxVP2VdexTu0
Mannan Hotel,"Flat No 2, Heera Havens, Attinkuzhi, Kulathoor, Thiruvananthapuram, Kerala 695583, India",,76.8814874,8.5410276,ChIJF6FgHQC_BTsRbv8RIZta2oI,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJF6FgHQC_BTsRbv8RIZta2oI
Mannan uncle,"HW6V+J3P, Mannanthala, Thiruvananthapuram, Kerala 695015, India",,76.9426975,8.5615765,ChIJg2mYNwC5BTsRuGlX6TQGXIs,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJg2mYNwC5BTsRuGlX6TQGXIs
Mannans Hotel,"Kulathoor, Thiruvananthapuram, Kerala 695583, India",+91 99954 34704,76.8840207,8.5305473,ChIJpwavsI2-BTsRad19gtq8Ckw,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJpwavsI2-BTsRad19gtq8Ckw
Marhaba Biryani Kada,"FW7X+8W5, Kallattumukku, Thiruvananthapuram, Kerala 695009, India",+91 95676 40164,76.9498072,8.463222,ChIJ-bt8b3u7BTsRJo4maPPFOvA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ-bt8b3u7BTsRJo4maPPFOvA
Marhaba Fast Food,"GX4V+GRW, Thirumala, Thiruvananthapuram, Kerala 695006, India",+91 94465 62562,76.9945773,8.506357600000001,ChIJt5dyOBO6BTsRffJTuWrHIDA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJt5dyOBO6BTsRffJTuWrHIDA
MARHABA MASALA DUM BIRYANI,"MARHABA MASALA DUM BIRYANI, ANGANVADI, Kazhakoottam - Thaikod Rd, near ARIYOTTUKONAM, Thiruvananthapuram, Kerala 695584, India",+91 80759 45899,76.8872899,8.6075083,ChIJnzbV5CS_BTsRnRO9ts6YW5I,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJnzbV5CS_BTsRnRO9ts6YW5I
Marhaba restaurant,"Maruthankuzhi Bridge, near chethana skin care, Maruthumkuzhi, Thiruvananthapuram, Kerala 695030, India",+91 82815 85537,76.9789827,8.513607799999999,ChIJH3ksxjO6BTsRS2OJs1JusYs,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJH3ksxjO6BTsRS2OJs1JusYs
