name,address,phone,longitude,latitude,place_id,business_status,google_maps_url,source
JUICE CORNER,"JUICE CORNER, Pachalloor Punkulam Rd, Thiruvananthapuram, Kerala 695522, India",+91 98951 78706,76.9707841,8.4304768,ChIJOVi-LqilBTsRK2pCe3Z9A28,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJOVi-LqilBTsRK2pCe3Z9A28,restaurants.csv
Junfi biriyani,"Vishnu Nagar, Pappanamcode, Thiruvananthapuram, Kerala 695018, India",+91 75948 01818,76.98168749999999,8.4698125,ChIJiSYfMwC7BTsRx4eXO3vhQd0,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJiSYfMwC7BTsRx4eXO3vhQd0,restaurants.csv
Kadal Kalavara Family Restaurant,"FWV4+WQF, Aishwarya Nagar, Vettukadu, Thiruvananthapuram, Kerala 695007, India",,76.9069311,8.494801899999999,ChIJk6pA1HG8BTsRoFq5Q1C31s0,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJk6pA1HG8BTsRoFq5Q1C31s0,restaurants.csv
KADAL RESTAURANT,"NA, Kadal Restaurant, Kunnumpuram, Vanchiyoor, Thiruvananthapuram, Kerala 695001, India",+91 90742 72024,76.9441511,8.4911997,ChIJ9z8EbsS7BTsR_8iRdXT6dF8,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ9z8EbsS7BTsR_8iRdXT6dF8,restaurants.csv
Kadalas Cafe,"Pattom - Kowdiar Rd, Marappalam, Thiruvananthapuram, Kerala 695004, India",+91 79948 55502,76.9486878,8.5213285,ChIJtZZMRAC7BTsRCEd_2o-q_Fg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJtZZMRAC7BTsRCEd_2o-q_Fg,restaurants.csv
Kadaloram Sea food Restaurant,"HX2Q+WW3, Thiruvananthapuram, Kerala 695013, India",,76.9897301,8.5522415,ChIJ7d3AcgC5BTsRfgS2wXZIcu8,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ7d3AcgC5BTsRfgS2wXZIcu8,restaurants.csv
Kaiju Restaurant,"Thiruvallam, Thiruvananthapuram, Kerala 695026, India",,76.95196399999999,8.448158,ChIJDfOSMTC7BTsRZxkfRxV3_4s,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJDfOSMTC7BTsRZxkfRxV3_4s,restaurants.csv
Kailas Hotel,"GW65+HMX, Oruvathilkotta, Aakkulam, Thiruvananthapuram, Kerala 695029, India",,76.9092435,8.5114935,ChIJR4OubMW9BTsRtv4BQgNkEm4,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJR4OubMW9BTsRtv4BQgNkEm4,restaurants.csv
Kairali Bakery,"byepass, Eanchakkal, Thiruvananthapuram, Kerala 695008, India",+91 88480 60232,76.9335755,8.4800934,ChIJIbrDRHa7BTsRS6wqE7NETlY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJIbrDRHa7BTsRS6wqE7NETlY,restaurants.csv
Kalappa Kitchen,"Kesavadev Road, Shastri Nagar, Poojapura, Thiruvananthapuram, Kerala 695012, India",+91 70124 39120,76.982737,8.4806273,ChIJdZw-LSm7BTsRSl_uVaNRIEk,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJdZw-LSm7BTsRSl_uVaNRIEk,restaurants.csv
KALAVARA RESTAURANT,"Pulayanarkotta, Thiruvananthapuram, Kerala 695011, India",,76.9147953,8.5230813,ChIJZe_KyQG8BTsRJCLbATLI_DM,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJZe_KyQG8BTsRJCLbATLI_DM,restaurants.csv
Kalavara Restaurant,"Kalavara Restaurant , mc road, HW5V+6CP, po, Mannanthala, Thiruvananthapuram, Kerala 695015, India",+91 98099 03178,76.9435647,8.558084,ChIJazjyavu5BTsRuh4mapKsSjE,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJazjyavu5BTsRuh4mapKsSjE,restaurants.csv
Kallingal Hotel,"GVWJ+VXW, Kulathoor, Thiruvananthapuram, Kerala 695583, India",+91 89211 16023,76.88244499999999,8.5472296,ChIJFbK1i_K-BTsRA2-IkJs6b6Y,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJFbK1i_K-BTsRA2-IkJs6b6Y,restaurants.csv
Kalpaka Restaurant,"CXQ4+MPW, Thiruvananthapuram, Kerala 695027, India",+91 471 212 3003,76.95683819999999,8.4392397,ChIJK7ubQNOkBTsRXTFT2Lv2394,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJK7ubQNOkBTsRXTFT2Lv2394,restaurants.csv
Kamal Restaurant,"Pettah, Thiruvananthapuram, Kerala 695024, India",+91 97471 73005,76.92675129999999,8.4937832,ChIJwV6Jnoi7BTsRsng5GIcz1Hg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJwV6Jnoi7BTsRsng5GIcz1Hg,restaurants.csv
Kanthari Food Corner (രുചിക്കൂട്ട് - Ruchikoott),"TC 43, 1463, Muttathara, Thiruvananthapuram, Kerala 695008, India",+91 94003 55682,76.9383551,8.4661774,ChIJGZC2Iha7BTsRylqH0TRHH5g,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJGZC2Iha7BTsRylqH0TRHH5g,restaurants.csv
Kappithan Restaurant,"Near SLIMMAX, Pazhaya Road Medical college PO Geetham tourist home pazhaya road, kappithan restaurant, medical collage, po, Murinjapalam, Thiruvananthapuram, Kerala 695011, India",+91 88488 19121,76.9314728,8.518473199999999,ChIJ-xZeJCm7BTsR2cpdqbTdhCM,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJ-xZeJCm7BTsR2cpdqbTdhCM,restaurants.csv
Karthika Restaurant,"C2X6+P95 Bus Stop, Salem - Kochi Hwy, Pravachambalam, Pallichal, Kerala 695020, India",+91 85909 92620,77.0110711,8.4491169,ChIJq0RqMPGxBTsRz7QTKje6lTE,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJq0RqMPGxBTsRz7QTKje6lTE,restaurants.csv
Kedaram Fast Food,"GXWP+RC9, Vazhayila Mukkola Rd, Mukkola, Nettayam, Thiruvananthapuram, Kerala 695013, India",,76.9861066,8.547031,ChIJf9Sh27W5BTsRRt7G7ERZ9I4,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJf9Sh27W5BTsRRt7G7ERZ9I4,restaurants.csv
KEPCO Restaurant,"FWVH+R67, Pettah, Thiruvananthapuram, Kerala 695024, India",+91 94950 00928,76.92804919999999,8.4945484,ChIJ0SrNu4-7BTsRcYm2YN4Xkio,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ0SrNu4-7BTsRcYm2YN4Xkio,restaurants.csv
Kerala Fast Food,"Yvm, Konganam, Thiruvananthapuram, Kerala 695541, India",+91 94957 91877,77.02384889999999,8.597508,ChIJlddMprG3BTsR59Cfw2oADvY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJlddMprG3BTsR59Cfw2oADvY,restaurants.csv
Kerala Hotel,"GW72+R9, Oruvathilkotta, Aakkulam, Thiruvananthapuram, Kerala 695029, India",+91 99952 76467,76.90062209999999,8.5140845,ChIJrw16zxi8BTsRpLY5VE1_-a8,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJrw16zxi8BTsRpLY5VE1_-a8,restaurants.csv
KERALA HOTEL & RESTAURANT,"GV4R+R75, Veli Sanghumugham Rd, Madhavapuram Colony, Veli, Thiruvananthapuram, Kerala 695021, India",,76.8907443,8.5070038,ChIJuVoVoj68BTsRF4lT0T1ho-k,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJuVoVoj68BTsRF4lT0T1ho-k,restaurants.csv
Kerala kitchen Restaurant,"Parackara, Puthukulangara, Uzhamalackal, Nedumangad, Kerala 695541, India",+91 81118 35023,77.0359229,8.5960881,ChIJt8agI4O3BTsRX-J06IBUs6g,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJt8agI4O3BTsRX-J06IBUs6g,restaurants.csv
KGF Restaurant,"Mannanthala Junction, Mannanthala, Thiruvananthapuram, Kerala 695015, India",+91 81579 27949,76.9435534,8.5605306,ChIJd0p_8aW5BTsR5WFKFIgTHfg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJd0p_8aW5BTsR5WFKFIgTHfg,restaurants.csv
Khalifa Mandi,"3737-4,5, TC-71, Attakkulangara - Killippalam Bypass Rd, Aryasala, Chalai, Thiruvananthapuram, Kerala 695036, India",,76.9542218,8.479704,ChIJIftLK4i7BTsR3Jl4Bc-KZc4,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJIftLK4i7BTsR3Jl4Bc-KZc4,restaurants.csv
Kichi's Kitchen,"opposite St Thomas Church, Valiya, Veli, Thiruvananthapuram, Kerala 695022, India",,76.88555749999999,8.5127234,ChIJS7rHVwC9BTsRe-xg8QH3Ti8,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJS7rHVwC9BTsRe-xg8QH3Ti8,restaurants.csv
Kings Palace Restaurant,"Kings Palace, Mangalathukonam - Peringammala Rd, Kattachalkuzhi, Venganoor, Kerala 695501, India",+91 98470 46301,77.0255153,8.4049184,ChIJeaMvApevBTsRbN9GuCZtbCA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJeaMvApevBTsRbN9GuCZtbCA,restaurants.csv
Kings Restaurant,"Pattom - Kowdiar Rd, Near Envestnet, Kuravankonam, Thiruvananthapuram, Kerala 695003, India",,76.9544446,8.5233873,ChIJC_NVode7BTsRQpYrhfJWqe4,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJC_NVode7BTsRQpYrhfJWqe4,restaurants.csv
Kitchen 65,"Maruthoor, Kerala 695028, India",,76.94586369999999,8.5716073,ChIJGwE3cuG4BTsRyWiNjtH7dfM,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJGwE3cuG4BTsRyWiNjtH7dfM,restaurants.csv
KL-01 restaurant,"manjadimoodi, Vattiyoorkavu, Maruthankuzhi, Thiruvananthapuram, Kerala 695013, India",,76.9849432,8.5233878,ChIJkV9eoCu7BTsRXeOz9bWpo7Q,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJkV9eoCu7BTsRXeOz9bWpo7Q,restaurants.csv
Kochannan Sahib's Restaurant,"Salem - Kochi, Panvel - Kochi - Kanyakumari Hwy, Karamana Junction, Karamana, Thiruvananthapuram, Kerala 695002, India",+91 94477 84840,76.96678299999999,8.4818813,ChIJ74_Ql_-6BTsRRzS3oK2_41s,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ74_Ql_-6BTsRRzS3oK2_41s,restaurants.csv
Korma Restaurant,"MGRAE4A, MGRA, Venpalavattom, Thiruvananthapuram, Kerala 695029, India",,76.9112706,8.5071733,ChIJ4yf6EgC9BTsRNyHLg1xSSeQ,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ4yf6EgC9BTsRNyHLg1xSSeQ,restaurants.csv
Kottayam Kitchen,"Technopark Phase III Main Rd, Kulathoor, Thiruvananthapuram, Kerala 695583, India",+91 87143 27700,76.8775435,8.5481357,ChIJ92tFDHi_BTsRy9XhP380tXU,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ92tFDHi_BTsRy9XhP380tXU,restaurants.csv
KRISH CAFE,"KRISH CAFE, MULAVANA JUNCTION, Barton Hill Colony, Kunnukuzhy, Thiruvananthapuram, Kerala 695035, India",+91 73564 99699,76.93861199999999,8.5059443,ChIJZeqxUwC7BTsR4mhtdaEuFrs,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJZeqxUwC7BTsR4mhtdaEuFrs,restaurants.csv
Krishna Hotel,"H276+HQ8, Parakkonam, Aruvikkara, Kerala 695013, India",+91 85473 87945,77.0122105,8.5626216,ChIJjZQzIzO3BTsR7sZNJ_650EY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJjZQzIzO3BTsR7sZNJ_650EY,restaurants.csv
KRISHNA HOTEL,"Krishna Hotel, Valiathope, Thiruvananthapuram, Kerala 695008, India",+91 98094 39507,76.9137573,8.4771539,ChIJH61VQIG8BTsR1cjXPfz8oao,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJH61VQIG8BTsR1cjXPfz8oao,restaurants.csv
Krishna Hotel,"C24F+8GG, Mangalattukonam Road, behind Coconut Reasearch Centre, Kattachalkuzhi, Venganoor, Kerala 695501, India",+91 96563 94313,77.0248811,8.404619499999999,ChIJWSYLgJuvBTsROBCnHTHwOvU,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJWSYLgJuvBTsROBCnHTHwOvU,restaurants.csv
KRISHNA HOTEL PETTAH,"32, Akshara Veedi, Pettah, Thiruvananthapuram, Kerala 695024, India",,76.9264264,8.4936398,ChIJpSaFaQC7BTsRUAvRXz9Caeg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJpSaFaQC7BTsRUAvRXz9Caeg,restaurants.csv
Krishna Restaurant,"Kesavan Nair Rd, Shastri Nagar, Poojapura, Thiruvananthapuram, Kerala 695012, India",+91 85471 73602,76.97614430000002,8.4916254,ChIJO7Mu-wK7BTsRFeTTNH7II1o,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJO7Mu-wK7BTsRFeTTNH7II1o,restaurants.csv
Krishna restaurant,"GWH6+8R6, Prasanth Nagar, cherruvikkal, Thiruvananthapuram, Kerala 695017, India",,76.9120143,8.5282875,ChIJhdDNp4K_BTsRH2ofwMxTPZM,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJhdDNp4K_BTsRH2ofwMxTPZM,restaurants.csv
KTDC Restaurant,"GV6R+72M Tourist Village Parking, Veli Sanghumugham Rd, Madhavapuram Colony, Kochuveli, Thiruvananthapuram, Kerala 695021, India",,76.89005639999999,8.5107232,ChIJU1dOhTy8BTsR6GL8vZVsJZ4,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJU1dOhTy8BTsR6GL8vZVsJZ4,restaurants.csv
KTDC Restaurant and Beer Parlour,"Melevillael Building, No.5/742, Road, near Indian Overseas Bank, Tirumala, Malayinkeezhu, Peyad, Kerala 695573, India",+91 471 272 1243,77.02214769999999,8.5119051,ChIJiYhoqrywBTsR-lYxD6J7w6o,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJiYhoqrywBTsR-lYxD6J7w6o,restaurants.csv
Kudumbham Restaurant,"Kunnukuzhy, Thiruvananthapuram, Kerala 695035, India",+91 471 255 1181,76.93834729999999,8.5050369,ChIJRXCFJ-u7BTsRjRKLFD8u-no,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJRXCFJ-u7BTsRjRKLFD8u-no,restaurants.csv
Kumar Cafe,"Killippalam Jct, Killipalam, Attakulangara, Thiruvananthapuram, Kerala 695002, India",+91 94962 11956,76.95745269999999,8.4813964,ChIJx2ATPwe7BTsRebP2hGqF7gE,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJx2ATPwe7BTsRebP2hGqF7gE,restaurants.csv
Kumar Fast Food,"GW76+64V, Vinod Nagar Rd, Aakkulam, Thiruvananthapuram, Kerala 695029, India",,76.9102832,8.5131149,ChIJgzSAZA-8BTsRAutgPDvrPtY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJgzSAZA-8BTsRAutgPDvrPtY,restaurants.csv
Kunjumuttam hotel,"HW3X+7VG, Thiruvananthapuram, Kerala 695043, India",+91 97450 22299,76.9496953,8.5531835,ChIJ-dDRdxG5BTsR6tPT2950q3c,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ-dDRdxG5BTsR6tPT2950q3c,restaurants.csv
Kunjuveetil Family Restaurant,"F2XH+PPW, Thirumala Peyad Malayinkeezhu Rd, Peyad, Malayinkeezh, Kerala 695571, India",+91 87141 48999,77.0293492,8.4993935,ChIJJbHGXwCxBTsR7BgEx-bHNWg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJJbHGXwCxBTsR7BgEx-bHNWg,restaurants.csv
Kurseong fast & food,"Mannanthala Junction, Mannanthala, Thiruvananthapuram, Kerala 695015, India",+91 95472 99410,76.9425852,8.560381399999999,ChIJeVX2BlO5BTsRJndCWS9vCHg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJeVX2BlO5BTsRJndCWS9vCHg,restaurants.csv
Kuttanadan Puncha Family Restaurant,"Mahatma Gandhi College - Main Block, opposite M G College Road, opp. Thiruvananthapuram, Chempakassery Nagar, Kesavadasapuram, Thiruvananthapuram, Kerala 695004, India",+91 85920 83648,76.9404651,8.5324308,ChIJk58iWpm7BTsRFr0z7CEyzjw,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJk58iWpm7BTsRFr0z7CEyzjw,restaurants.csv
La Promenade Hotel,"kovalam junction Opposite Federal Bank ATM, Vizhinjam, Thiruvananthapuram, Kerala 695527, India",+91 471 248 7711,76.9820737,8.3989908,ChIJ7eD8GQqlBTsRsMcADs2T3x8,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ7eD8GQqlBTsRsMcADs2T3x8,restaurants.csv
Labanese Legend (The shawarma king),"HVQH+FGX, Kazhakoottam - Kilimanoor Rd, Kizhakkumbhagam, Kazhakkoottam, Thiruvananthapuram, Kerala 695585, India",,76.87899639999999,8.588725799999999,ChIJU2xb27S_BTsRCJoDbMyXMo4,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJU2xb27S_BTsRCJoDbMyXMo4,restaurants.csv
LAILA'S KITCHEN,"Fathima manzil, opposite BATA, THULAVILA, Pappanamcode, Nemom, Thiruvananthapuram, Kerala 695020, India",+91 80899 83731,76.9890621,8.4658464,ChIJodTj4RW7BTsRiFKjiyP9Ekk,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJodTj4RW7BTsRiFKjiyP9Ekk,restaurants.csv
Lake palace hotel,"CX8X+2VW, Vavvamoola Rd, Venganoor, Kerala 695523, India",,76.9997186,8.4151027,ChIJLXwbRAClBTsRFlPD1V88Tk8,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJLXwbRAClBTsRFlPD1V88Tk8,restaurants.csv
Lal Hotel,"HW5F+39R, Kariyam, Sreekaryam, Thiruvananthapuram, Kerala 695017, India",+91 98461 91930,76.9233945,8.5577314,ChIJf3jM5S25BTsRf63YcgsqoTA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJf3jM5S25BTsRf63YcgsqoTA,restaurants.csv
Lamiya Food Palace,"Kundamonbhagam, Kundamonkadavu, Peyad, Kerala 695573, India",+91 97782 51525,77.0068038,8.5097684,ChIJKZuxMmu7BTsRzwbKcm0Zo6g,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJKZuxMmu7BTsRzwbKcm0Zo6g,restaurants.csv
Lamiya RESTAURANT,"1759/4, Near Saraswathi Mandapam, Poojapura, Thiruvananthapuram, Kerala 695012, India",+91 94003 47770,76.9733456,8.4921287,ChIJDfQfTlC6BTsRg0DHO2jN9PY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJDfQfTlC6BTsRg0DHO2jN9PY,restaurants.csv
Lantern Grove Restaurant,"All India Radio Rd, opposite La posh, Cotton Hill, Vazhuthacaud, Thiruvananthapuram, Kerala 695014, India",+91 90483 99979,76.96001559999999,8.499817499999999,ChIJ5fArC5m7BTsRH81SfcFyNL8,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ5fArC5m7BTsRH81SfcFyNL8,restaurants.csv
Lantern Vista bbq restaurant,"Edayar, Poonthura, Thiruvananthapuram, Kerala 695027, India",,76.9538342,8.4391716,ChIJn9Xhf5elBTsRTWgKHOoHcr8,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJn9Xhf5elBTsRTWgKHOoHcr8,restaurants.csv
Latha Hotel,"Latha Hotel, Perunalli junction, Vishnu Vihar, Muttathara, Thiruvananthapuram, Kerala 695008, India",,76.93653359999999,8.4672136,ChIJ9z54Fmy7BTsRPbpi7SQXR2I,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ9z54Fmy7BTsRPbpi7SQXR2I,restaurants.csv
Lathi hotel,"JX7W+7VC, Pazhakutty, Nedumangad, Kerala 695561, India",,76.9971308,8.6131812,ChIJoVwwhInHBTsR6xRGREpibSg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJoVwwhInHBTsR6xRGREpibSg,restaurants.csv
Le Arabia Restaurant,"City Chef Building, Rd, Bakery Junction, Bakery, Vazhuthacaud, Thiruvananthapuram, Kerala 695014, India",+91 471 406 7777,76.9550781,8.501851600000002,ChIJFTt7qLe7BTsREiPeMAOjiOM,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJFTt7qLe7BTsREiPeMAOjiOM,restaurants.csv
Le Arabia Restaurant,"Enjakkal Bypass Road, Technopark Rd, Near Syndicate Bank, Kazhakkoottam, Thiruvananthapuram, Kerala 695582, India",+91 471 241 2999,76.875681,8.563456,ChIJ8dk6WP6-BTsRaE8dqjX-npc,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ8dk6WP6-BTsRaE8dqjX-npc,restaurants.csv
Le Lumiere Restaurant,"Law College Campus Rd, opp. Govt, Barton Hill, Barton Hill Colony, PMG, Thiruvananthapuram, Kerala 695035, India",+91 86067 20000,76.942309,8.5086967,ChIJR4Mhr_67BTsR19a_vLg8toI,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJR4Mhr_67BTsR19a_vLg8toI,restaurants.csv
Lebanos Cafe,"AV Street, Vizhinjam - Balaramapuram Rd, Trivandrum, Balaramapuram, Kerala 695501, India",+91 99958 82363,77.04342810000001,8.4210163,ChIJYeqKXT2vBTsRSjxfOxRK40g,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJYeqKXT2vBTsRSjxfOxRK40g,restaurants.csv
Lechu’s homely kitchen,"Aramada P.O 32, Konkalam, Kunnapuzha, Thiruvananthapuram, Kerala 695032, India",,76.9969338,8.488707,ChIJ4yW11WS7BTsR8HvAe15mpc4,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJ4yW11WS7BTsR8HvAe15mpc4,restaurants.csv
Lia family restaurant,"Lia family restaurant, mullalavinmood, Aruvikkara, Kerala 695564, India",+91 81299 47578,77.0147515,8.5746349,ChIJKbGQOE63BTsRpUEogqjzQIk,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJKbGQOE63BTsRpUEogqjzQIk,restaurants.csv
Live 'N Like Restaurant,"Kerala 695541, India",,77.0438885,8.5922324,ChIJc05SEbi3BTsRWj6lDr_IIS0,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJc05SEbi3BTsRWj6lDr_IIS0,restaurants.csv
Lobster Pot Seafood Restaurant,"Kovalam, Thiruvananthapuram, Kerala 695527, India",+91 86060 62477,76.97361149999999,8.3982985,ChIJccq9mgelBTsRzxN77wvQWsc,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJccq9mgelBTsRzxN77wvQWsc,restaurants.csv
LORDS RESTAURANT,"Sreekaryam - Kulathoor Rd, Ambady Nagar, Thiruvananthapuram, Kerala 695017, India",+91 62350 10155,76.90654789999999,8.547716,ChIJrbG818e-BTsRs3TrLQXAf1U,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJrbG818e-BTsRs3TrLQXAf1U,restaurants.csv
M Food by Cauldron,"FXWJ+V88, Poojappura Main Rd, Poojapura, Thiruvananthapuram, Kerala 695012, India",+91 79074 04804,76.97618229999999,8.4944264,ChIJnZP2cAC7BTsRzH0YrtvQ1j8,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJnZP2cAC7BTsRzH0YrtvQ1j8,restaurants.csv
M S Hotel,"G2GR+6CV Temple, Junction, Vilappilsala, Vilappil, Kerala 695573, India",+91 97447 34473,77.041044,8.525611,ChIJJUlfWcywBTsRcIb4SMxu-M4,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJJUlfWcywBTsRcIb4SMxu-M4,restaurants.csv
M.C.Fast Food,"Monvila, P.O, Kulathoor, Thiruvananthapuram, Kerala 695583, India",+91 95679 35235,76.8948125,8.5438125,ChIJ0SihYJW-BTsRLxqX-AVS9qg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ0SihYJW-BTsRLxqX-AVS9qg,restaurants.csv
M.R HOTEL,"F2RM+J4P, Thirumala Peyad Malayinkeezhu Rd, Palottuvila, Malayinkeezh, Kerala 695571, India",+91 94477 71792,77.0328176,8.4915825,ChIJmRjvvYywBTsReiJb9oPDg5I,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJmRjvvYywBTsReiJb9oPDg5I,restaurants.csv
M.S.N. Hotel and Fast Food,"Kurisadi Road, Manvila, Sreekariyam - Kazhakuttam Rd, Ambady Nagar, Thiruvananthapuram, Kerala 695016, India",+91 96563 87103,76.90425929999999,8.5463801,ChIJb0O-m8e-BTsRNpwAawI-JmQ,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJb0O-m8e-BTsRNpwAawI-JmQ,restaurants.csv
MAA Hotel,"F22M+47Q, near Vidhyasagar, Naruvamoodu, Pallichal, Kerala 695528, India",,77.03322519999999,8.4503325,ChIJv-cBcluxBTsRekXf7pgS6GM,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJv-cBcluxBTsRekXf7pgS6GM,restaurants.csv
Maaris DOSA PLAZA,"HWFG+75J, Society Junction, Powdikonam, Thiruvananthapuram, Uliyazhathura, Kerala 695588, India",,76.92538569999999,8.573224399999999,ChIJhXPABgC5BTsRV8TNybCKBdk,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJhXPABgC5BTsRV8TNybCKBdk,restaurants.csv
Mabroog RESTAURANT,"Elankathu Nagar, Valiyavila, Thiruvananthapuram, Kerala 695006, India",,76.9984656,8.506839099999999,ChIJOwnQoxK6BTsRfNSGH3kI7Z4,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJOwnQoxK6BTsRfNSGH3kI7Z4,restaurants.csv
Mabrooq hotel,"FXPM+P9J, Mudavanmugal, Kesari Nagar, Poojapura, Thiruvananthapuram, Kerala 695012, India",,76.9834063,8.4868697,ChIJp1xLFgC7BTsRc_KE5gHh_Q0,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJp1xLFgC7BTsRc_KE5gHh_Q0,restaurants.csv
Macanio Resto Cafe,"CPT Junction, CPT, Nettayam, Thiruvananthapuram, Kerala 695013, India",+91 99955 16270,76.9908749,8.5356215,ChIJTyYaWie5BTsRNEGk_5-Z1Yo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJTyYaWie5BTsRNEGk_5-Z1Yo,restaurants.csv
Madhu's Kitchen,"Tennis Club Enclave Rd, Kowdiar, Thiruvananthapuram, Kerala 695003, India",+91 70125 58560,76.96167799999999,8.5191125,ChIJX7gO27q7BTsRZd-yxvuaMtw,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJX7gO27q7BTsRZd-yxvuaMtw,restaurants.csv
MADINAH BIRIYANI HOTEL,"Sewage Farm, Valiyathura, Thiruvananthapuram, Kerala 695008, India",+91 70124 75140,76.9322282,8.4676346,ChIJ152RQAC7BTsR8MeO7WO9ctE,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ152RQAC7BTsR8MeO7WO9ctE,restaurants.csv
